cate1,cate2,cate3,width,weight,height,file_name,fruit_name
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-21_1TOP.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-11_1TOP.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-9_4DI45.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-31_1TOP.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-40_5DI90.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-14_4DI45.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-23_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-35_5DI90.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-19_4DI45.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-28_3FR90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-35_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-5_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-26_1TOP.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-12_2FR45.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-14_4DI45.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-36_1TOP.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-8_3FR90.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-12_2FR45.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-27_2FR45.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-24_4DI45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-3_3FR90.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-29_4DI45.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-6_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-23_3FR90.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-34_4DI45.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-2_2FR45.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-36_1TOP.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-14_4DI45.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-32_2FR45.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-35_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-24_4DI45.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-29_4DI45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-6_1TOP.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-34_4DI45.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-35_5DI90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-40_5DI90.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-15_5DI90.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-11_1TOP.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-2_2FR45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-35_5DI90.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-8_3FR90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-38_3FR90.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-32_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-31_1TOP.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-20_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-10_5DI90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-19_4DI45.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-11_1TOP.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-35_5DI90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-27_2FR45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-20_5DI90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-5_5DI90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-3_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-17_2FR45.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-19_4DI45.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-5_5DI90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-39_4DI45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-9_4DI45.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-40_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-19_4DI45.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-33_3FR90.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-33_3FR90.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-2_2FR45.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-12_2FR45.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-40_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-35_5DI90.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-10_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-4_4DI45.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-21_1TOP.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-2_2FR45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-10_5DI90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-18_3FR90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-9_4DI45.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-16_1TOP.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-35_5DI90.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-1_1TOP.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-20_5DI90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-26_1TOP.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-7_2FR45.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-21_1TOP.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-31_1TOP.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-23_3FR90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-20_5DI90.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-34_4DI45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-18_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-25_5DI90.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-17_2FR45.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-3_3FR90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-8_3FR90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-4_4DI45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-22_2FR45.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-36_1TOP.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-9_4DI45.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-36_1TOP.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-33_3FR90.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-4_4DI45.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-4_4DI45.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-11_1TOP.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-38_3FR90.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-17_2FR45.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-35_5DI90.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-38_3FR90.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-5_5DI90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-20_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-26_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-7_2FR45.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-9_4DI45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-20_5DI90.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-30_5DI90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-3_3FR90.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-10_5DI90.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-12_2FR45.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-37_2FR45.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-14_4DI45.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-39_4DI45.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-40_5DI90.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-21_1TOP.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-32_2FR45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-16_1TOP.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-8_3FR90.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-16_1TOP.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-14_4DI45.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-22_2FR45.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-16_1TOP.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-2_2FR45.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-5_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-6_1TOP.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-12_2FR45.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-4_4DI45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-28_3FR90.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-29_4DI45.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-1_1TOP.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-40_5DI90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-24_4DI45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-28_3FR90.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-25_5DI90.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-34_4DI45.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-39_4DI45.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-10_5DI90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-37_2FR45.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-27_2FR45.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-12_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-39_4DI45.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-5_5DI90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-28_3FR90.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-26_1TOP.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-12_2FR45.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-3_3FR90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-16_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-15_5DI90.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-37_2FR45.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-27_2FR45.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-34_4DI45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-34_4DI45.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-31_1TOP.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-18_3FR90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-29_4DI45.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-18_3FR90.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-21_1TOP.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-40_5DI90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-31_1TOP.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-10_5DI90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-23_3FR90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-13_3FR90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-10_5DI90.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-28_3FR90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-35_5DI90.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-20_5DI90.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-21_1TOP.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-8_3FR90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-29_4DI45.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-23_3FR90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-24_4DI45.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-17_2FR45.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-25_5DI90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-40_5DI90.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-6_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-32_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-7_2FR45.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-18_3FR90.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-2_2FR45.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-18_3FR90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-14_4DI45.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-25_5DI90.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-19_4DI45.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-19_4DI45.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-12_2FR45.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-23_3FR90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-31_1TOP.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-7_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-5_5DI90.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-38_3FR90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-37_2FR45.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-6_1TOP.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-29_4DI45.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-12_2FR45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-17_2FR45.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-13_3FR90.png,persimmon_daebong
감,대봉,특,8.8,365,9.2,persimmon_daebong_L_31-34_4DI45.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-22_2FR45.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-1_1TOP.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-24_4DI45.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-30_5DI90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-7_2FR45.png,persimmon_daebong
감,대봉,특,8.7,365,8.7,persimmon_daebong_L_27-2_2FR45.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-9_4DI45.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-33_3FR90.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-16_1TOP.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-18_3FR90.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-36_1TOP.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-30_5DI90.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-30_5DI90.png,persimmon_daebong
감,대봉,특,8.8,320,8.3,persimmon_daebong_L_10-11_1TOP.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-23_3FR90.png,persimmon_daebong
감,대봉,특,8.9,365,9.3,persimmon_daebong_L_1-37_2FR45.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-31_1TOP.png,persimmon_daebong
감,대봉,특,9,370,9.2,persimmon_daebong_L_22-38_3FR90.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-32_2FR45.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-26_1TOP.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-38_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-35_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.5,persimmon_daebong_L_17-24_4DI45.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-1_1TOP.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-21_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-18_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-28_3FR90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-11_1TOP.png,persimmon_daebong
감,대봉,특,8.7,335,8.7,persimmon_daebong_L_25-7_2FR45.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-35_5DI90.png,persimmon_daebong
감,대봉,특,9,360,9.2,persimmon_daebong_L_23-37_2FR45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-15_5DI90.png,persimmon_daebong
감,대봉,특,9.5,412,9.2,persimmon_daebong_L_24-22_2FR45.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-15_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,8.9,persimmon_daebong_L_20-30_5DI90.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-40_5DI90.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-32_2FR45.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-29_4DI45.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-13_3FR90.png,persimmon_daebong
감,대봉,특,8.4,340,9,persimmon_daebong_L_12-33_3FR90.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-30_5DI90.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-34_4DI45.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-6_1TOP.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-29_4DI45.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-40_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-4_4DI45.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-19_4DI45.png,persimmon_daebong
감,대봉,특,8.4,330,8.5,persimmon_daebong_L_16-21_1TOP.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-6_1TOP.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-40_5DI90.png,persimmon_daebong
감,대봉,특,8.8,345,8.7,persimmon_daebong_L_14-39_4DI45.png,persimmon_daebong
감,대봉,특,9.3,350,8.6,persimmon_daebong_L_13-18_3FR90.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-22_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.7,persimmon_daebong_L_15-24_4DI45.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-38_3FR90.png,persimmon_daebong
감,대봉,특,8.3,315,8.8,persimmon_daebong_L_3-3_3FR90.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-37_2FR45.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-21_1TOP.png,persimmon_daebong
감,대봉,특,9.4,380,9,persimmon_daebong_L_28-6_1TOP.png,persimmon_daebong
감,대봉,특,8.9,360,8.6,persimmon_daebong_L_26-35_5DI90.png,persimmon_daebong
감,대봉,특,8.5,315,8.4,persimmon_daebong_L_11-27_2FR45.png,persimmon_daebong
감,대봉,특,9.1,360,8.2,persimmon_daebong_L_2-17_2FR45.png,persimmon_daebong
감,대봉,특,8.9,375,9.2,persimmon_daebong_L_30-9_4DI45.png,persimmon_daebong
감,대봉,특,8.6,355,8.9,persimmon_daebong_L_19-17_2FR45.png,persimmon_daebong
감,대봉,특,9.1,385,9.4,persimmon_daebong_L_21-1_1TOP.png,persimmon_daebong
감,대봉,특,9.1,395,9.3,persimmon_daebong_L_18-3_3FR90.png,persimmon_daebong
감,대봉,특,8.8,355,8.6,persimmon_daebong_L_29-27_2FR45.png,persimmon_daebong
