cate1,cate2,cate3,width,weight,height,file_name,fruit_name
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-21_1TOP.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-26_1TOP.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-40_5DI90.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-36_1TOP.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-15_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-39_4DI45.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-36_1TOP.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-32_2FR45.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-8_3FR90.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-26_1TOP.png,persimmon_bansi
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-20_5DI90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-15_5DI90.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-11_1TOP.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-16_1TOP.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-22_2FR45.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-34_4DI45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-9_4DI45.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-38_3FR90.png,persimmon_bansi
감,반시,특,6.7,135,4.8,persimmon_bansi_L_28-25_5DI90.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-26_1TOP.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-20_5DI90.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-2_2FR45.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-23_3FR90.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-1_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-39_4DI45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-32_2FR45.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-20_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-10_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-24_4DI45.png,persimmon_bansi
감,반시,특,6.7,135,4.8,persimmon_bansi_L_28-19_4DI45.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-6_1TOP.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-40_5DI90.png,persimmon_bansi
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-8_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-40_5DI90.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-16_1TOP.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-32_2FR45.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-15_5DI90.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-29_4DI45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-9_4DI45.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-18_3FR90.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-8_3FR90.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-39_4DI45.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-35_5DI90.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-18_3FR90.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-39_4DI45.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-24_4DI45.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-17_2FR45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-30_5DI90.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-12_2FR45.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-33_3FR90.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-22_2FR45.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-23_3FR90.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-14_4DI45.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-29_4DI45.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-8_3FR90.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-21_1TOP.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-17_2FR45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-11_1TOP.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-12_2FR45.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-33_3FR90.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-16_1TOP.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-10_5DI90.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-11_1TOP.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-26_1TOP.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-32_2FR45.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-4_4DI45.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-5_5DI90.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-16_1TOP.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-17_2FR45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-7_2FR45.png,persimmon_bansi
감,반시,특,6.7,135,4.8,persimmon_bansi_L_28-1_1TOP.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-32_2FR45.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-9_4DI45.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-39_4DI45.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-14_4DI45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-13_3FR90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-11_1TOP.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-34_4DI45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-14_4DI45.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-32_2FR45.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-1_1TOP.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-19_4DI45.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-19_4DI45.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-6_1TOP.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-25_5DI90.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-38_3FR90.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-23_3FR90.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-19_4DI45.png,persimmon_bansi
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-10_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-15_5DI90.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-40_5DI90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-33_3FR90.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-39_4DI45.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-6_1TOP.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-7_2FR45.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-30_5DI90.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-21_1TOP.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-13_3FR90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-2_2FR45.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-9_4DI45.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-34_4DI45.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-37_2FR45.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-4_4DI45.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-13_3FR90.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-6_1TOP.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-38_3FR90.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-8_3FR90.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-1_1TOP.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-10_5DI90.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-6_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-36_1TOP.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-16_1TOP.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-28_3FR90.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-22_2FR45.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-5_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-26_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-27_2FR45.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-28_3FR90.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-13_3FR90.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-26_1TOP.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-23_3FR90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-31_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-14_4DI45.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-10_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-25_5DI90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-13_3FR90.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-3_3FR90.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-25_5DI90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-12_2FR45.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-2_2FR45.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-28_3FR90.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-38_3FR90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-18_3FR90.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-15_5DI90.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-40_5DI90.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-21_1TOP.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-34_4DI45.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-30_5DI90.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-32_2FR45.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-13_3FR90.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-19_4DI45.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-28_3FR90.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-1_1TOP.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-30_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-40_5DI90.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-20_5DI90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-3_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-38_3FR90.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-17_2FR45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-19_4DI45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-16_1TOP.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-19_4DI45.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-1_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-33_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-20_5DI90.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-22_2FR45.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-21_1TOP.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-27_2FR45.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-29_4DI45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-4_4DI45.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-3_3FR90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-1_1TOP.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-19_4DI45.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-20_5DI90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-8_3FR90.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-10_5DI90.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-5_5DI90.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-38_3FR90.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-32_2FR45.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-11_1TOP.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-8_3FR90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-8_3FR90.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-10_5DI90.png,persimmon_bansi
감,반시,특,6.9,165,5.4,persimmon_bansi_L_30-35_5DI90.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-30_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-6_1TOP.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-21_1TOP.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-15_5DI90.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-39_4DI45.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-31_1TOP.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-13_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-9_4DI45.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-9_4DI45.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-12_2FR45.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-2_2FR45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-27_2FR45.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-35_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-28_3FR90.png,persimmon_bansi
감,반시,특,7.7,205,5.7,persimmon_bansi_L_11-33_3FR90.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-7_2FR45.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-9_4DI45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-29_4DI45.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-22_2FR45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-28_3FR90.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-10_5DI90.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-33_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-11_1TOP.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-14_4DI45.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-5_5DI90.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-17_2FR45.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-35_5DI90.png,persimmon_bansi
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-7_2FR45.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-8_3FR90.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-10_5DI90.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-40_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-11_1TOP.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-26_1TOP.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-5_5DI90.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-23_3FR90.png,persimmon_bansi
감,반시,특,7.3,175,5.3,persimmon_bansi_L_31-37_2FR45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-19_4DI45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-2_2FR45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-24_4DI45.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-14_4DI45.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-15_5DI90.png,persimmon_bansi
감,반시,특,6.2,145,5.3,persimmon_bansi_L_24-1_1TOP.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-6_1TOP.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-8_3FR90.png,persimmon_bansi
감,반시,특,7.3,180,5.3,persimmon_bansi_L_21-40_5DI90.png,persimmon_bansi
감,반시,특,6.5,130,5.2,persimmon_bansi_L_25-38_3FR90.png,persimmon_bansi
감,반시,특,6.8,135,5,persimmon_bansi_L_26-33_3FR90.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-31_1TOP.png,persimmon_bansi
감,반시,특,6.8,130,5,persimmon_bansi_L_3-2_2FR45.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-35_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-37_2FR45.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-13_3FR90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-14_4DI45.png,persimmon_bansi
감,반시,특,7.5,190,5.5,persimmon_bansi_L_17-15_5DI90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-30_5DI90.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-22_2FR45.png,persimmon_bansi
감,반시,특,6.7,135,4.8,persimmon_bansi_L_28-37_2FR45.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-36_1TOP.png,persimmon_bansi
감,반시,특,7.3,185,5.5,persimmon_bansi_L_18-37_2FR45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-17_2FR45.png,persimmon_bansi
감,반시,특,7.3,175,5.4,persimmon_bansi_L_2-40_5DI90.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-30_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_13-9_4DI45.png,persimmon_bansi
감,반시,특,6.6,150,5.4,persimmon_bansi_L_29-11_1TOP.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-40_5DI90.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-10_5DI90.png,persimmon_bansi
감,반시,특,7,140,4.8,persimmon_bansi_L_10-16_1TOP.png,persimmon_bansi
감,반시,특,6.7,135,4.8,persimmon_bansi_L_28-40_5DI90.png,persimmon_bansi
감,반시,특,6.3,135,5,persimmon_bansi_L_22-38_3FR90.png,persimmon_bansi
감,반시,특,7.1,180,5.5,persimmon_bansi_L_19-3_3FR90.png,persimmon_bansi
감,반시,특,7.4,185,5.5,persimmon_bansi_L_15-27_2FR45.png,persimmon_bansi
감,반시,특,6.6,140,5.1,persimmon_bansi_L_23-36_1TOP.png,persimmon_bansi
감,반시,특,7.6,180,5.4,persimmon_bansi_L_12-32_2FR45.png,persimmon_bansi
감,반시,특,7.2,180,5.3,persimmon_bansi_L_16-32_2FR45.png,persimmon_bansi
감,반시,특,6.2,155,5.5,persimmon_bansi_L_1-19_4DI45.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-35_5DI90.png,persimmon_bansi
감,반시,특,7.5,190,5.2,persimmon_bansi_L_20-30_5DI90.png,persimmon_bansi
감,반시,특,6.3,120,4.7,persimmon_bansi_L_27-40_5DI90.png,persimmon_bansi
감,반시,특,7.5,180,5.3,persimmon_bansi_L_14-17_2FR45.png,persimmon_bansi
