cate1,cate2,cate3,width,weight,height,file_name,fruit_name
사과,부사,특,10,435,9.5,apple_fuji_L_28-26_1TOP.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-39_4DI45.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-28_3FR90.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-6_1TOP.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-12_2FR45.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-17_2FR45.png,apple_fuji
사과,부사,특,10.1,445,9,apple_fuji_L_21-23_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-18_3FR90.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-28_3FR90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-18_3FR90.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-27_2FR45.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-3_3FR90.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-31_1TOP.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-36_1TOP.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-22_2FR45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-3_3FR90.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-23_3FR90.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-3_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-24_4DI45.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-39_4DI45.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-9_4DI45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-19_4DI45.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-13_3FR90.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-1_1TOP.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-35_5DI90.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-8_3FR90.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-16_1TOP.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-28_3FR90.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-13_3FR90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-26_1TOP.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-29_4DI45.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-30_5DI90.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-19_4DI45.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-16_1TOP.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-18_3FR90.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-35_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-33_3FR90.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-35_5DI90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-2_2FR45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-22_2FR45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-5_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-14_4DI45.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-2_2FR45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-20_5DI90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-34_4DI45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-14_4DI45.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-2_2FR45.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-29_4DI45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-3_3FR90.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-13_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-30_5DI90.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-14_4DI45.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-40_5DI90.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-35_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-7_2FR45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-17_2FR45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-2_2FR45.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-34_4DI45.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-34_4DI45.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-27_2FR45.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-28_3FR90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-20_5DI90.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-7_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-24_4DI45.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-30_5DI90.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-1_1TOP.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-40_5DI90.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-10_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-2_2FR45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-12_2FR45.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-4_4DI45.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-34_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-14_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-28_3FR90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-9_4DI45.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-38_3FR90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-37_2FR45.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-32_2FR45.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-6_1TOP.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-26_1TOP.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-14_4DI45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-30_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-16_1TOP.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-10_5DI90.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-40_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-15_5DI90.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-3_3FR90.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-3_3FR90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-15_5DI90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-22_2FR45.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-16_1TOP.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-37_2FR45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-9_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-23_3FR90.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-14_4DI45.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-16_1TOP.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-27_2FR45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-31_1TOP.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-15_5DI90.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-14_4DI45.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-14_4DI45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-29_4DI45.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-38_3FR90.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-38_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-29_4DI45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-30_5DI90.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-27_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-5_5DI90.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-22_2FR45.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-12_2FR45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-37_2FR45.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-27_2FR45.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-26_1TOP.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-32_2FR45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-31_1TOP.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-13_3FR90.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-26_1TOP.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-4_4DI45.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-25_5DI90.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-28_3FR90.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-39_4DI45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-17_2FR45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-6_1TOP.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-29_4DI45.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-15_5DI90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-1_1TOP.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-27_2FR45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-16_1TOP.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-3_3FR90.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-22_2FR45.png,apple_fuji
사과,부사,특,10.1,445,9,apple_fuji_L_21-24_4DI45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-21_1TOP.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-39_4DI45.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-12_2FR45.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-34_4DI45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-33_3FR90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-39_4DI45.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-20_5DI90.png,apple_fuji
사과,부사,특,10.1,445,9,apple_fuji_L_21-30_5DI90.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-2_2FR45.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-8_3FR90.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-27_2FR45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-26_1TOP.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-27_2FR45.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-35_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-30_5DI90.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-1_1TOP.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-22_2FR45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-18_3FR90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-40_5DI90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-9_4DI45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-11_1TOP.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-40_5DI90.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-24_4DI45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-15_5DI90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-11_1TOP.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-33_3FR90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-32_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-8_3FR90.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-29_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-24_4DI45.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-22_2FR45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-38_3FR90.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-36_1TOP.png,apple_fuji
사과,부사,특,10.1,445,9,apple_fuji_L_21-31_1TOP.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-11_1TOP.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-14_4DI45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-3_3FR90.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-31_1TOP.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-40_5DI90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-17_2FR45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-27_2FR45.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-21_1TOP.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-37_2FR45.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-15_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-25_5DI90.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-25_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-5_5DI90.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-15_5DI90.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-20_5DI90.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-15_5DI90.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-30_5DI90.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-34_4DI45.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-10_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-28_3FR90.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-19_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-31_1TOP.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-8_3FR90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-25_5DI90.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-3_3FR90.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-16_1TOP.png,apple_fuji
사과,부사,특,9.7,450,9,apple_fuji_L_1-33_3FR90.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-24_4DI45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-10_5DI90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-23_3FR90.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-2_2FR45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-12_2FR45.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-18_3FR90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-34_4DI45.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-22_2FR45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-38_3FR90.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-19_4DI45.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-6_1TOP.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-35_5DI90.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-36_1TOP.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-6_1TOP.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-27_2FR45.png,apple_fuji
사과,부사,특,9.5,405,8.6,apple_fuji_L_18-40_5DI90.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-11_1TOP.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-31_1TOP.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-2_2FR45.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-33_3FR90.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-23_3FR90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-38_3FR90.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-40_5DI90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-22_2FR45.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-6_1TOP.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-38_3FR90.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-34_4DI45.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-36_1TOP.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-33_3FR90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-17_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-9_4DI45.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-23_3FR90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-23_3FR90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-39_4DI45.png,apple_fuji
사과,부사,특,9.8,415,8.8,apple_fuji_L_27-22_2FR45.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-5_5DI90.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-35_5DI90.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-37_2FR45.png,apple_fuji
사과,부사,특,9.6,385,8.9,apple_fuji_L_10-23_3FR90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-13_3FR90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-12_2FR45.png,apple_fuji
사과,부사,특,9.5,385,8.7,apple_fuji_L_29-31_1TOP.png,apple_fuji
사과,부사,특,10.1,445,9,apple_fuji_L_21-22_2FR45.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-18_3FR90.png,apple_fuji
사과,부사,특,9.3,395,8.8,apple_fuji_L_2-40_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-17_2FR45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-37_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-20_5DI90.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-13_3FR90.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-25_5DI90.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-23_3FR90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-26_1TOP.png,apple_fuji
사과,부사,특,10,460,9.2,apple_fuji_L_23-5_5DI90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-23_3FR90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-29_4DI45.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-10_5DI90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-4_4DI45.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-13_3FR90.png,apple_fuji
사과,부사,특,9.3,400,8.3,apple_fuji_L_3-14_4DI45.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-11_1TOP.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-38_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-21_1TOP.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-34_4DI45.png,apple_fuji
사과,부사,특,10.2,430,8.8,apple_fuji_L_30-29_4DI45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-23_3FR90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-38_3FR90.png,apple_fuji
사과,부사,특,9.4,415,8.7,apple_fuji_L_11-28_3FR90.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-17_2FR45.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-15_5DI90.png,apple_fuji
사과,부사,특,10,435,9.2,apple_fuji_L_26-31_1TOP.png,apple_fuji
사과,부사,특,10,455,9.5,apple_fuji_L_31-30_5DI90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-23_3FR90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-21_1TOP.png,apple_fuji
사과,부사,특,9.5,415,9.1,apple_fuji_L_14-17_2FR45.png,apple_fuji
사과,부사,특,9.5,410,9.3,apple_fuji_L_20-31_1TOP.png,apple_fuji
사과,부사,특,10,435,9.5,apple_fuji_L_28-3_3FR90.png,apple_fuji
사과,부사,특,10,480,9.2,apple_fuji_L_24-17_2FR45.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-8_3FR90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-20_5DI90.png,apple_fuji
사과,부사,특,10.5,415,9,apple_fuji_L_17-36_1TOP.png,apple_fuji
사과,부사,특,9.7,430,9.4,apple_fuji_L_13-29_4DI45.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-23_3FR90.png,apple_fuji
사과,부사,특,9.8,425,8.8,apple_fuji_L_25-2_2FR45.png,apple_fuji
사과,부사,특,9,385,8.8,apple_fuji_L_19-25_5DI90.png,apple_fuji
사과,부사,특,9.8,410,8.5,apple_fuji_L_15-35_5DI90.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-34_4DI45.png,apple_fuji
사과,부사,특,10.2,515,9.4,apple_fuji_L_22-31_1TOP.png,apple_fuji
사과,부사,특,9.7,390,8.7,apple_fuji_L_12-18_3FR90.png,apple_fuji
사과,부사,특,9.5,425,9,apple_fuji_L_16-40_5DI90.png,apple_fuji
